friends_count,repostNum,followers_count,weiboID
409,0,392,3716452051863838
3,4,3398,3716607660920553
35,0,28,3716354551130329
1102,5,1874,3716613675263131
347,0,182,3716590883707210
69,0,28,3716362449185365
970,13,387,3716376785095767
130,3,26,3716377707888327
315,7,71,3716321403560830
3749,5,311706,3716313896064353
107,0,1245,3716222304581044
359,15,524,3716188188086154
192,0,212,3716278277661153
89,57,571,3716261596410754
402,4,270,3716287320852682
136,4,71,3716093471905620
448,114,52097,3715992020103290
190,0,1851,3716236535668255
410,1,570,3716230152264723
1271,3,351,3716036140259830
122,0,43,3716022064169127
363,39,135,3716025612865528
1678,12,417,3716093292240010
522,1,94,3716036857584764
52,0,66,3716050179223873
284,25,10425,3716079916574919
631,3,12455,3716040125355005
279,0,223,3714883557809684
95,0,109,3714189304762280
266,1,110,3714453705249467
657,3,833,3714194589347214
745,4,527,3714196892111709
298,2,155,3714188469810607
130,0,27,3714187689969459
40,4,38,3714258728395214
222,0,55,3714242656556121
1746,0,871,3714239984447888
333,52,605207,3714001391838148
1404,0,1629632,3713798881646327
57,0,125,3714273580919212
40,0,38,3714261476342032
292,9,1958,3714260184259388
1988,0,261,3714142718139213
303,13,198,3711973898569046
2512,112,4615,3702583924956434
270,5,354,3711921439902645
121,0,35,3712026914821650
867,0,2685,3711884098287224
3209,5,5923,3711640719214048
988,0,2123,3711350829888548
1125,9,30059,3711321704646177
317,10,771013,3711329582184667
2110,1,20682,3711494463754733
1167,14,295594,3711268290133207
292,24,393403,3711311349242531
659,4,149153,3711344790182127
223,2,2490478,3711279937918468
633,1,13607,3711274347549138
1024,50,2027952,3711274984569643
1404,169,1629632,3711485094348809
384,159,379823,3711299806241135
48,18,62387,3711715965036822
2149,45,89413,3711333708694783
1877,6,73733,3711255598092105
1466,172,7283955,3711276108534238
884,202,5771233,3711262959606262
692,45,4724108,3711291971451573
1017,1,134553,3711322162149901
899,97,282678,3711254491108294
772,0,1781,3711333440218728
2890,70,60088,3711278474824561
826,32,255697,3711329665571897
1240,1,43131,3711287001084960
636,115,534661,3711259121526963
1452,0,2946,3711310770100264
389,0,1139,3711263572002163
432,26,303548,3711258056601474
156,0,110,3711331331472622
541,41,698197,3711287269295508
718,0,801771,3711321990157974
898,6,1054195,3711286183304608
947,24,2608895,3711317393046586
970,4,3518,3711325660673074
1146,3,13124,3711259994640216
223,0,453,3711330425103119
294,0,4157,3711321126529788
1622,19,209684,3711309990690602
203,6,267025,3711321855921311
479,8,187665,3711322161891554
317,41,568056,3711259348250661
627,0,9531,3711325366943191
544,3,3589,3711280265552305
796,9,42862,3711290176677043
441,0,896,3711318328516605
955,74,1377628,3711277564621633
1971,17,55940,3711331360312442
1993,1,158853,3711279477015965
2000,8,324061,3711279825002845
687,2,44251,3711256357363925
400,56,2483374,3711254243411596
2075,1,112270,3711364549827949
1979,1,10185,3711274435657628
1481,52,238110,3711288142651510
307,2,208025,3711311592037267
789,14,5019914,3711279497240568
399,16,1214010,3711294953270770
755,225,6247598,3711262729076078
285,30,810736,3711280386555837
597,1,4990,3711316227510225
901,1,113450,3711253425870768
794,1,402,3711275630836556
595,0,1336,3711294613745988
340,33,466311,3711266751309582
903,11,620857,3711255690379710
792,18,591425,3711268097905214
2001,0,1052,3711326901365242
205,0,660,3711314117708272
4831,125,3142963,3711264192452895
211,25,889073,3711303933479554
1399,19,920678,3711292768992341
1460,37,160307,3711348334139868
357,4,3617688,3711325177778013
786,0,1324,3711268597190754
2348,39,435209,3711273655055986
1761,16,109324,3711314922832728
639,54,2620311,3711292067933932
2000,97,246587,3711291581817140
271,7,159508,3711266239986014
1387,35,146745,3711255808705556
1389,16,240021,3711325069025447
1117,104,355503,3711297881283944
693,24,1493345,3711287983212454
354,35,798491,3711259905707274
1253,28,2171938,3711338675430647
3132,198,864512,3711268672074397
634,47,3489093,3711307238526532
421,62,478387,3711354395076062
2723,12,78658,3711316197501634
2287,0,84420,3711313182154372
1984,29,1390557,3711324657337746
306,0,811,3711344841307926
350,487,6073737,3711254994493182
2277,104,367450,3711281829547563
1947,8,39057,3711339929002372
168,138,187132,3711259469440223
829,47,1366316,3711276092099086
242,0,214,3711380324899316
224,0,458,3708779738881024
106,1,281,3708834768400010
435,15,11338,3708852007066568
378,34,51946,3708837883867774
221,0,198,3708970361683274
330,0,170,3708925302487302
245,0,197,3708967828459502
25,0,634,3708992100896943
305,14,31471,3708836844241449
405,11,143,3708820587049270
65,1,360,3708809111450620
258,17,1085,3708432433661663
130,2,174,3708820998396077
132,7,112,3708950212166503
326,7,122,3708805857039720
264,0,173,3708973536451994
735,1,345,3709012753414942
78,0,86,3708835049298185
343,4,305,3709452835900951
542,0,469,3708235821142546
1493,28,1866,3708820981611351
72,1,1849,3709066054724541
82,7,64,3709098685957416
1530,12,33825,3709164801211659
17,1,17,3708789796761612
222,4,146,3708825503018568
215,0,10,3709420808666787
21,0,15,3708973620546916
45,0,4,3708997591353689
219,1,38,3708962417532309
8,0,7,3709142525477330
107,1,180,3708976896618474
323,0,351,3708813133848814
209,0,235,3708823850513197
431,0,722,3708819634443308
25,4,606,3708823875690160
1,0,1,3709008324435562
414,2,463,3708807270375321
1508,74,36221,3707385971522671
1337,97,10372,3706613359507021
365,84,10255,3707999363271154
639,28,105934,3708136529705675
197,102,161896,3707489428393689
1829,4,3291,3708006439257196
165,158,114864,3707231348900919
3400,64,110658,3707492728735895
1414,184,5791,3707528220818076
412,2,344,3706633694043837
186,1,58644,3706625166274317
1986,0,192,3671690233629880
1397,0,909,3689136458395433
86,0,24,3702650195297003
232,127,541,3697953384384644
186,90,1182,3697946027940242
55,0,159,3695821210098870
49,1,6,3695333320155224
209,1,101,3694977135702580
5,0,16904,3697945511760816
198,0,135,3695264655668354
977,11,7904,3694848139507073
419,0,799,3694629109942219
196,0,64,3694558578137327
811,0,1391,3694493168270608
147,1,157,3694121354691712
749,0,1571,3694485030755007
652,1,1282,3693780735110928
804,0,134,3690672341475453
21,0,3,3689966351367545
593,1,223,3694209561134563
64,104,137,3694171070278864
1566,218,6846,3694279962616578
337,221,1192,3694304331568435
106,12,2623,3694279127720377
448,0,216,3694173523975278
1250,122,483682,3694217819812109
85,103,395,3694197800124348
218,41,218,3694176045064502
188,96,315,3694281149178232
319,827,34917,3694165722285990
276,0,6866,3694166221630518
664,38,2068,3694166888258651
149,2,11,3694852023862403
381,44,1360,3694328654739260
311,2,8664,3694879652151676
213,9,1466,3694473730801764
254,121,2544,3694446074391241
1389,200,1865,3694175394066733
2110,68,20682,3694434090737875
1497,91,29212,3694459651213688
53,0,163,3690740384959409
543,0,746,3690166423855596
297,0,311,3690461611048758
51,0,95,3690215640466073
970,0,208,3690219843185841
68,0,224,3689853092798697
68,2,2196,3689854435537474
3088,0,289720,3693001060527378
213,0,304,3689879898562540
286,0,221,3689809480838111
194,0,258,3689502922975487
118,0,25,3689924241042788
119,0,15,3692033137155355
196,0,75,3689814492312483
47,0,21,3689812953825187
11,0,7,3689580219889677
125,0,193,3689577678277074
1200,0,56,3689552071414131
180,0,66,3689388376415881
28,0,337,3689196633853969
50,0,180,3689141533479013
264,0,392,3689526876865129
6,0,81,3689955396409688
280,0,719,3689443360208408
108,0,39,3689852237449462
287,0,506,3689756627919954
138,0,104,3689948945594380
51,0,23,3690654691224947
2000,1,1862,3690324545170389
27,0,13,3690328085232129
142,0,8336,3690702301423425
225,1,133,3691434148122123
334,0,8143,3691393253717183
52,0,40,3691316518919291
489,0,5046,3689168510910201
26,0,23,3689077058981601
85,0,466,3690207095901883
248,0,2659,3691009768763855
292,0,1756,3691243697297859
585,2,6233,3689067856766364
27,0,74,3690513196199797
387,3,575,3690431655603017
1211,0,1137,3690351502005659
114,0,107,3690142629586105
417,1,3959,3690257117826182
65,0,4252,3690229107765047
1591,1,1944,3690083922212546
59,0,111,3690278344518944
347,0,926,3690387971806505
297,0,1194,3689179307339353
276,0,340,3690351313738896
60,0,273,3689454268769126
1981,0,201,3689454528856656
280,0,925,3690348646422173
1582,15,41324,3690359865218328
1998,26,4889,3690342179018961
223,0,50,3690301023083285
59,0,111,3690278592015801
969,0,493,3689141126739954
730,22,547,3690347651377683
189,0,449,3690321113909090
63,0,80,3690371802712332
75,1,131,3689967694261418
2914,547,359438,3688105862935219
188,0,307,3689229462604473
430,0,1405,3689914195590575
802,0,425,3689548674876742
88,0,135,3689976572902711
1101,28,119520,3690151316281816
262,2,395,3689971456169591
93,0,277,3689989734993577
1088,1006,27439,3688902252927902
168,317,187132,3688099362127971
1097,124,76651,3688070450630068
1622,109,161246,3688117108513543
636,244,534661,3688102981307269
1543,661,1134025,3688141028243120
2182,129,299388,3688105515621799
287,176,210969,3688112342973987
1117,492,355504,3688099181953515
381,148,78428,3688082220443477
416,0,483,3689075293202659
72,0,102,3689076085654814
11,0,52,3689776886966392
94,0,2,3688309706631079
2168,14,7313,3689580735586790
88,0,1856,3689825993670572
225,2,96,3689222165027346
2733,94,21166,3689252871531444
2919,9,59764,3689267618165718
1435,45,8571,3689147518296166
34,137,116167,3688778810495566
137,0,56,3689563447235462
138,0,36,3689755298869949
8,0,5,3689728958039392
115,0,4,3689701532212176
244,1,281,3689484942194515
543,9,7120,3689380902410366
130,3,146,3689292373381941
45,97,2623400,3689304725076460
1990,74,96275,3689111724624543
338,55,1622,3689122990816987
2914,398,359438,3689038592535660
568,184,11383,3689424116626444
74,0,8,3689475945033823
1784,33,54596,3689049082275312
28,0,3,3689431389088651
135,0,115,3689427253727049
1438,0,538,3689425492121391
6,1,9,3689367413748671
51,0,42,3689363944826426
106,0,68,3689215236169399
82,0,151,3689173691018671
72,0,268,3689124542107406
141,3,327621,3689110961206712
988,113,324045,3689051552962637
22,1,3,3688891750512902
18,1,4,3689043780529627
161,0,18,3688763299536796
817,0,827,3688709201201421
436,2,366,3688744165048031
50,0,8,3688655044902137
58,1,73,3688512060827814
439,0,333,3688542058343950
216,95,657527,3687069325429101
267,3,515,3688711554775894
124,4,118,3688447242066687
87,14,673079,3688352769476073
392,0,1646,3688384075895589
183,3,244,3688508932179130
1993,0,264,3688412609197759
117,1,50,3688354845996920
50,0,1989,3688325946878251
204,1,428,3688426710765544
706,1,497,3688526141253381
133,0,34,3688161668564430
216,15,1574,3688441814233460
531,149,65502,3688527940153648
5000,51,526139,3688550770214157
78,23,3619,3688564452099274
1994,15,62317,3688545702699023
334,2,557,3688308322446639
431,0,505,3688155804892029
305,7,31471,3687689507625276
222,5,228,3687958043812119
2007,6,754,3688099836288312
15,2,77,3688219977511803
179,74,89,3688191620459887
179,1,89,3688190898753515
179,64,89,3688189946874941
179,6,89,3688164948435169
1275,1,828,3688071503364086
337,0,149,3688137056392996
357,11,2202,3688154559204906
579,4,35865,3688157587680625
88,2,385,3688163157091460
993,16,3974,3688177829216255
92,0,1455504,3688167146464361
204,5,174,3687611325797689
71,0,158,3688094228269279
67,2,48,3687989824174275
53,0,573,3687804767028612
53,0,573,3687805240906267
81,0,216,3687612051013472
129,0,30,3687614496559911
123,2,48,3687778916950165
481,1,439,3687706205351015
19,13,161,3687787482443056
250,240,4054,3687937889799348
113,6,1111,3687980353111624
105,0,287,3687981347078743
90,11,198,3687976658018327
1496,0,1507,3687965182426946
3003,0,1675,3688017052751564
37,1,481,3688016214318587
97,13,114,3688036884098628
879,2,870,3687770029849983
144,0,55,3687684465820558
2000,23,5196,3687664572168252
2000,0,5196,3687665759109304
250,0,268,3687659299501482
123,0,148,3687658661872839
1954,0,2135,3687655374427733
411,0,255,3687643848471174
568,0,1123,3687643809842103
248,1,380,3687779260931497
1428,3,4194,3687975780794066
17,6,2507,3688014431659118
92,0,219,3687965194969897
277,0,200,3687750870043278
63,0,170,3687712312034280
1486,1,2098,3687790791790383
228,7,5716,3687803424851254
606,13,1301,3687789679469969
236,1,273,3687868843587214
105,0,177,3687908932634947
962,4,5459,3687808122329734
700,0,5448,3687651075147330
891,2,6344,3687865232268366
107,1,287,3687672700640919
1959,8,1238,3687647048485707
284,8,4522,3687821656997644
156,14,680,3687866863721721
105,5,177,3687909192552998
182,0,231,3687659492823850
751,4,5239,3687801427677915
1025,6,4946,3687770503422428
345,31,5037,3687749016601945
418,0,4575,3687656942215024
220,3,707,3687923536424751
978,12,8110,3687793609945249
946,16,9087,3687827039031643
1375,2,8052,3687819799392509
1049,20,575,3687854410090549
149,1,414,3687787452869927
1183,1,3125,3687638290651631
53,0,325,3687751071126120
64,2,2595,3687811045237349
132,9,1522,3687803399766500
1828,4,10340,3687678815592242
260,0,293,3687687289004178
151,1,325,3687678170346823
58,20,563,3687659077525262
1785,0,1736,3687648818485492
261,5,804,3687752803783752
411,1,255,3687643399362390
866,3,967,3687789390823521
736,9,604,3687640773860967
1388,15,3888,3687750937170827
1082,0,3277,3687697283478884
366,0,440,3687959645546165
66,0,412,3687716380024149
508,2,1382,3687703839277904
313,0,189,3687740904395247
1343,2,9118,3687749075079639
15,0,4,3685990894395358
232,0,619,3687744461450119
83,4,233,3687728321740746
1068,51,3803,3687710516571620
251,0,136,3687728061430343
566,0,2635,3685829165813464
343,2,893,3687732037972464
429,0,1601,3687449567882420
215,0,178,3687674805895451
33,18,419,3687698030222820
348,6,197,3687698432990148
193,0,132,3687662458381258
158,16,621,3687697002572277
1002,3,1781,3687684067632122
333,3,1218,3687655113750883
413,8,3837,3687654597775921
450,6,9611,3687656125169965
1540,8,1088,3687685942402863
512,1,162,3687681957525454
165,0,227,3687693504581292
1458,1,23726,3687678031877910
48,0,12,3687364758615206
57,0,46,3687664337243727
2391,22,11179,3687640296049422
156,25,349,3687655470691296
3452,79,39900,3687649808276918
2417,12,114052,3687658666710701
2000,19,5868,3687657005485743
348,1,197,3687077306601010
294,878,673,3687317775052687
294,0,143,3687182944525098
364,2,3549,3687112081648177
294,13,143,3687181216583366
88,0,56,3687237260749296
87,0,347,3686393941087153
103,0,69,3686506843746038
163,0,382,3686710112234430
104,4,15,3686653372131939
1944,450,2878,3684526800267299
761,126,6984,3686328803349758
1203,0,853,3686092320708353
231,0,95,3685978059749459
715,1,3107,3685974858731724
367,0,366,3686133801964609
51,0,27,3685970073603864
218,7,56228,3685953262884520
64,0,370,3686539261266055
51,0,27,3685969893165541
220,0,374,3685981074965241
220,0,374,3685981288905079
1203,1,853,3686092576737510
697,0,1270,3685976390461303
1177,0,1310,3686551562804323
841,2,348,3685955447930900
1006,0,10409,3685972849779597
1355,14,40107,3685956236072344
284,2,1724,3685953665700262
458,0,279,3685951840376332
1189,0,694,3685961856520582
338,0,3499,3686140311798568
350,0,1260,3685963685576786
978,0,2551,3685959100646868
1998,0,2544926,3685957590853261
960,3,30074,3685962867487077
779,6,38318,3685962493766957
236,13,56194,3685956635150851
1419,6,24432,3685957125808531
837,0,628,3685279355018678
90,0,81,3685185733916666
159,17,23,3685267481358992
469,77,394870,3683701931877532
427,6,185,3684340876010732
837,60,1086,3684182821205510
290,3,1083,3684362464227888
433,1,253,3683808631490673
97,2,724,3684440150575883
220,6,450,3683778684056919
636,84,534661,3684104614240798
5,0,322,3683790662745578
82,0,75,3684065436597291
1224,9,910,3683807389968979
238,3,250,3683795653871517
1969,33,5410,3684099266673005
2031,1,98774,3683685465521563
196,31,513,3683833410900711
958,12,2286,3683810665342973
256,3,329,3683809411694882
698,9,1804,3683717758106370
250,9,303,3683869951533503
1985,34,112115,3683770056310156
503,7,2736,3683708631259449
802,24,1053,3683933470621037
1604,24,49621,3683687873302241
2971,22,80056,3683770332963277
479,48,1171,3683717455285208
2978,15,124961,3683770395302801
1998,12,50826,3683769981035144
460,0,213,3683665119181221
343,0,296,3683709658208312
799,44,11858,3683689450322783
667,0,1265,3683974105141149
390,0,203,3683784639175867
2000,6,2268,3683958136550358
672,1,413,3684045265319824
228,0,628,3684005856033635
329,4,617,3683817585507617
446,1,1548,3683827295855270
316,9,834,3683970468776491
2186,14,93095,3683981679205779
17,6,320,3683972422910867
322,2,691,3683993616490087
384,1,534,3683974994059070
2910,302,777508,3683750435840938
2,10,197,3684016962558543
2600,55,7387,3683697540867019
23,0,126,3684016777171329
557,27,9440,3683662211983815
774,3,6135,3683956770133709
441,0,14876,3683807896980455
118,1,278,3683734043802108
193,0,1457,3683838255724634
2964,37,257256,3683770580328725
661,0,505,3682078887345212
84,0,457,3682640596610862
29,0,34,3653736062790743
153,28,812,3673249621378856
2307,1,25846,3675814048728690
393,0,371,3665342323115929
56,0,309,3676831426877665
809,0,129,3676362667861168
1943,25,10495,3679982637216082
709,0,1689,3680038249088750
107,0,972,3677840941971651
19,0,2325375,3676566855276819
204,1,78,3676321496668839
126,0,105,3676191179717796
444,1,751,3675813096954623
166,2,444,3675629779728973
2994,2,984,3674428334024831
174,15,50,3673609312926873
482,2,220,3672204036008145
21,0,49,3670802677886423
1404,2,716,3670717193562910
923,0,1406,3670042614662965
25,11,54,3675874664779079
382,0,233,3676156069282874
286,0,110,3675861640969400
134,1,17,3676024006576267
560,0,746,3675847225128783
194,0,29,3676022308548107
621,1,204,3675845044650230
295,0,570,3676015186842501
510,1,647,3676012405603808
275,0,3399,3675829479791100
97,0,49,3675829261625326
212,0,125,3675824777686962
146,1,256,3675979992268466
530,0,479,3675825063221462
2000,13,1062,3675698009185941
74,1,68,3675711376630202
166,0,234,3675782322413970
166,0,234,3675782209820179
166,1,234,3675782607997705
166,1,234,3675782499341878
166,1,234,3675781626672392
166,0,234,3675781785476407
166,2,234,3675781912265340
166,0,234,3675783984212176
1986,0,234,3675508522757697
71,0,233,3675641008305337
1987,3,350,3658310878078286
513,0,680,3657919314791848
242,0,454,3657355868568748
2427,141,12477,3657334168380064
558,0,1169,3658101942939553
366,0,2461,3657318652535277
215,0,13,3658035811715878
1443,0,1186,3657920879386126
1873,4,4040,3657904592273288
0,26,2,3648342602849146
429,1,11842,3671034106121821
1989,0,211,3657585745836617
26,0,915,3658760843050440
556,14,139,3657561448042022
2,0,2,3658396173471509
11,0,15,3658332151594232
696,3,4561,3657347056432464
429,0,11842,3658295199690580
2914,239,359437,3675076107205545
332,5,395,3670348257969271
1255,23,333,3670036529391637
314,36,403,3668482648171171
1711,39,2052,3665460690620571
1711,1,2052,3665681906381948
224,56,162,3665982822735263
78,44,109,3665971124591627
254,0,109,3665972139131038
741,10,1283,3665908424077653
90,0,115,3665954053248033
333,1,797,3665889734351496
1114,0,1782,3665336077713297
85,1,97,3665694102939450
104,1,76,3665590176798616
307,2,143,3665778018298469
1887,16,5120,3665250018284766
415,0,263,3665260374021993
1326,4,444,3664982527381309
327,3,314,3665521210255538
7,11,280,3665473940033409
3190,10,6585,3664188419436282
62,0,40,3665234906922674
2585,6,373032,3665163339473260
201,109,354,3664753576963284
190,70,1123,3664780307392232
176,0,166,3657683934975605
333,6,7065,3658598762799415
341,0,6364,3659686345402737
622,15,350634,3663447218198646
338,1,899,3663813666248340
3891,12,57042,3664545807138468
755,1,22148,3664557048428283
1219,0,7985,3664559358883860
1543,1,16547,3664564275253062
1076,18,14892,3663392772571505
738,0,385,3663656653135871
787,1,199,3664872963536384
154,2,374,3665177696785279
390,1,238,3665159471655573
738,7,90,3664984217551182
270,9,165,3665158633181287
420,1,332,3665140941694976
68,1,298,3665147891187358
1794,5,4783,3664955800871938
641,1,525,3665145085992718
191,1,430,3665144297539798
83,0,128,3665137187762048
936,1,2384,3665180003216510
848,0,1249,3665127863837279
171,1,276,3665114982825569
41,26,29,3665163938508432
3354,466,6159,3663907933793559
1884,231,4884,3664010711257804
146,0,118,3664225430342322
646,0,284,3664222217336632
92,11,265,3664022358026203
146,0,1328,3664153687221200
260,0,428,3664194111478878
173,30,395,3664010534195298
210,0,62,3664139966414782
170,0,288,3664183671852993
275,14,507,3663725011811821
123,0,337,3664146089966080
276,4,380,3664126863359026
372,16,425,3663391774424098
2026,0,509,3664137823948897
494,1,375,3663889784459813
302,3,2867,3663717902721187
298,0,2178,3664128420087822
577,5,677,3663044678810689
352,19,369,3664044433426286
33,6,37,3664093586399150
21,6,38,3662661680590702
1997,1,1544,3664232430501446
978,0,3808,3664066910569661
1980,9,854,3662659389898828
246,4,248,3664165959006603
486,10,3620,3664168034514393
595,2,5607,3663855341016380
1818,3,2563,3664067593946470
197,14,158,3662571254670308
1417,22,2327,3663891827599765
347,0,389,3663850328986423
243,2,348,3664225463907255
521,6,204,3663058482586582
879,68,2539,3663182394288672
254,5,543,3664060112075540
281,2,90,3664159315494479
104,10,964,3664036224872700
115,2,294,3663882134344751
345,8,160,3663447307108490
1910,9,3704,3663869018756863
356,13,775,3663857858759190
126,0,45,3663834244128073
302,9,347,3663815382040601
1076,36,14892,3663392428580715
323,26,167,3663421692486310
531,3,1857,3663527439333014
594,1,21828,3663795753156675
2001,4,2373,3663489912425323
539,69,278,3663416940299056
603,30,553,3663393284030599
569,165,1044,3663518438021498
92,0,133,3663657948506240
535,7,439,3663673501282296
1761,1,1880,3663675032519161
73,9,37,3663465057411420
33,0,41,3662819780105805
61,1,53,3662802705484061
145,7,199,3662814814534359
33,0,41,3662771541114288
203,1,426,3662723966004572
997,1,614,3660607406954763
2258,11,4551,3660930619287550
600,44,6512,3654593152106582
281,0,552,3654948846270480
143,1,253,3654015835943846
1,0,21,3656064916672618
951,1,2001,3654271364834152
91,1,121,3654057648129041
324,35,423,3653968716257815
63,0,280,3653920800558127
191,0,106,3653910130214316
139,0,1308,3653896792975769
320,0,225,3653899430682460
346,1,351,3653927020982678
1115,73,3892,3653622581260458
861,0,50,3653972084204593
400,0,144,3653961620069445
400,0,144,3653961184138474
266,0,161,3654056976981487
147,26,86,3653672288194927
607,0,225,3654028300744203
432,0,274,3654346716070009
65,19,5,3654034965486470
221,0,88,3654101864608261
149,0,115,3654032617041846
92,0,139,3654091819188058
28,1,37,3654014057056547
233,0,283,3654083082776351
135,0,140,3654004339091701
108,0,115,3653996608943573
240,0,347,3654063550268579
584,0,1129,3653991433081993
167,0,290,3654041286930070
1021,0,745,3653978221224635
267,0,171,3654041743805705
756,0,465,3653977847616092
356,0,62,3654047620013544
113,0,104,3655688662065623
147,9,86,3655595204957267
104,0,796,3653953835758204
171,0,694,3653972382522860
235,4,749,3653948013735475
117,0,337,3654346115889336
49,0,117,3653915273042750
28,0,272,3654090267820711
507,0,506,3655128672871689
109,0,1293,3653972466689722
1600,15,56675,3653945392483521
91,1,176,3654623741364108
109,0,117,3654159599877085
208,1,445,3653915104800797
79,0,133,3654086320739836
565,0,243,3653877775846129
151,1,198,3655108166936914
247,0,474,3653973132990546
144,0,180,3653937028890376
607,0,512,3654204197808192
172,0,101,3653913804551733
485,0,461,3654016049628301
776,0,898,3653893949166614
621,14,2039,3655052792977182
254,0,227,3654456178935190
398,0,189,3653963259451257
128,0,440,3653939696446679
1245,2,2691,3654109779807541
364,0,490,3653901591435406
526,1,306,3653871190630172
986,0,868,3655044098559086
487,0,362,3654020767496922
199,0,612,3654425539058810
301,0,964,3653961393506192
251,0,305,3653932758828251
176,0,86,3654122345257699
145,0,285,3653871094281189
315,0,522,3654006356335210
134,0,175,3654818935698366
223,0,127,3653968712393176
538,24,1468,3653928505748038
152,0,3667,3654005597200614
415,0,371,3653856758196409
294,1,329,3654143946386468
280,0,298,3654760500729115
423,0,271,3653895345780309
513,0,1486,3654228746225821
446,27,667,3653958557930271
1734,0,2229,3653927176197859
796,0,347,3653895480267667
690,0,1145,3654144465894539
183,0,3113,3654000765443268
135,3,616,3654741039325840
224,2,6130,3653706124022252
157,0,24,3654250557341067
215,0,213,3653956490324905
147,0,1125,3654385936805856
199,1,10510,3654696013262822
190,1,339,3653896645846559
156,1,843,3653996608409316
2752,0,3071,3654275026585236
341,0,944,3653752664198826
222,2,123,3654313412985472
52,0,486,3654421416410715
144,0,55,3654682184926381
732,0,289,3653998340962631
1203,0,898,3653895882560686
205,2,206,3653744149303476
212,1,320,3653954129058311
343,0,816,3654650907954176
299,0,1145,3654335684788079
587,0,156,3654086379324185
20,1,291,3653924765026926
605,0,2789,3653974215758913
1037,0,2886,3653691146365563
76,3,339,3653739049302829
262,3,8894,3653733240525682
1269,0,5333,3653728823904542
875,0,3115,3653726067554729
175,3,8777,3653719764018977
956,39,11292,3653714403271144
195,1,242,3653702390954537
913,9,1024101,3653325356231534
462,28,1618,3655906908935504
175,0,198,3656478906648268
371,0,227,3655480670566500
393,0,237,3653659118529417
280,0,559,3653902291589045
330,1,241,3653901998146473
243,2,298,3653919307375241
1021,34,6341,3653914333483482
418,1,736,3653916833316127
362,8,682,3653562665538407
262,0,417,3653916124506849
228,0,476,3653905932571358
160,1,71,3653877159572801
89,2,1617,3653897229086668
276,0,422,3653910595869090
168,4,1530,3653956867644388
743,125,33831,3653331287114773
266,1,4088,3653905353309741
1994,62,6597,3653935979895523
118,8,643,3653768115150887
459,5,1094,3653745072644230
138,0,95,3653660036836993
10,0,764,3653678520685474
925,3,25433,3653573441683195
210,0,476,3653659097222692
630,0,342,3653677443592633
1012,2,857,3653695679944885
995,33,42420,3653635806263383
336,0,852,3653675954330524
44,0,14183,3653658401093534
1168,197,3407,3653342704448753
1377,0,7653,3653686540327523
133,0,142,3653654517201961
117,22,129574,3653595708485551
1026,3,2617,3653675635484201
161,0,197,3653721945188742
518,0,4846,3653653196322530
73,0,81,3653739237628651
88,0,464,3653673500120540
305,0,918,3653738252142129
620,4,1186,3653652944622473
238,0,154,3653717741989964
429,5,275,3653735748406442
717,0,1129,3653651182709351
355,0,533,3653715729306843
83,0,799,3653651136564774
856,0,686,3653666680823872
1108,1,2540,3653708506355501
184,2,1330,3653650683526211
85,0,360,3653665032012041
1028,4,336,3653579795947346
1723,0,344,3653649878327575
186,2,230,3653700013259317
166,0,125,3653660070682401
314,0,2629,3653730086049684
1658,87,462677,3653310072924841
312,97,3669,3651474695635841
635,2,2084,3650826029298202
250,1,165,3651292654451773
264,0,261,3651395482070555
82,9,290,3651353941886440
896,59,55378,3651170469979704
340,0,1190,3651155756691035
255,4,399,3648831528895710
150,1,1689,3651032880210416
2287,14,8662,3651196210107393
119,2,818,3651100164657124
192,14,609,3651159858178919
226,0,283,3651191998863194
327,47,453,3651068459957600
718,92,351,3651171602494589
600,7,1244,3651113750845454
179,65,11564,3651163189121752
265,41,5289,3651119677215156
460,0,7257,3651081927732147
396,19,15070,3651102434196032
1038,0,2018,3651061829503509
1737,28,3815,3635948648336552
744,1,875,3651035119411209
177,1,5168,3651026018072183
553,5,10008,3651027435699144
415,3,4721,3651031127145651
750,36,2220,3650951602919031
562,0,9940,3651073367145007
262,49,1042,3651008771120423
114,0,311,3651012109562134
1177,64,15882,3644132532496873
410,5,3445,3648872662216974
460,0,15089,3648253919086812
1138,2,2564,3646692005831408
102,3,1465,3651013300514342
99,3,306,3650288772426234
1902,11,2313,3645255368704973
598,0,1624,3644626944481188
791,0,1933,3644931380050594
481,0,18,3640933688076184
47,0,7,3639940925693751
174,0,286,3639535206187993
35,0,6,3640665706021236
84,1,668,3640690053569003
75,7,47,3640903124294392
73,0,19,3640822983705360
39,1,6,3640487154036666
1997,0,503,3630716644959683
575,0,562,3639734528225731
93,5,22,3635068880774022
205,4,62,3634517871086023
2011,11,1827,3632291463440915
290,1,1428,3636247194535042
331,9,1354,3637367405302469
408,12,5919,3636924994852827
381,6,564,3635996975461880
3186,11,4000,3636694601726666
640,2,1641,3636825329814188
43,2,65341,3636623306601341
1548,0,1513,3636338768900436
35,0,147,3634760221647065
818,0,426,3633550777256319
1526,0,833,3634808254807884
12,0,6,3613739200974034
63,0,273,3613280608016592
157,0,148,3614018864092680
20,0,13,3613485223210094
75,1,495,3613269140612281
71,0,294,3613281044092325
132,0,41,3613390872248403
1946,2,3212,3614029593643576
308,0,219,3613732423032901
274,0,54,3613049557011318
71,0,288,3613271598306145
15,0,5,3613795349966216
