friends_count,repostNum,followers_count,weiboID
1977,0,113147,3968816398643035
603,0,16185,3968816146752822
559,0,15490,3720730593940334
625,0,137441,3444170981294720
226,0,1900,3930759808742896
807,10,548552,4009866794592765
807,3,548552,4009836754926089
192,14,855244,4009959950098314
1660,0,28591,3596658854496871
278,9,101,4009904795152125
1055,3,98283,4009403667681006
299,0,3254,3827929769460629
1402,2,938101,4010201688660699
226,0,1900,3865500390166463
418,18,4835678,4010290188346008
384,0,1607,3591649219666962
1016,33,4086942,4010143613903433
180,0,1900,3841962044250991
377,10,284027,3438337534995089
384,0,403641,4010146307175268
571,0,173584,3958679629986271
398,0,37680,3971353113159304
2000,1,184403,3896059649024197
348,6,1470740,4010109674025685
288,11,325322,3983301989516755
985,29,3229834,4009918119616763
1054,0,7252,3522088922965277
1402,8,938101,4010322287872801
280,0,2992,3809476794807656
218,0,2266,3979301701205134
1737,19,1177419,4010233196019338
1958,0,47866356,3717346831031294
1069,13,15169,3661150082073051
124,0,8459,4008353364177358
96,0,1802,3657531978920704
1846,1,18561,3692293095655405
106,4,1030,3583618922012893
551,4,1815896,4010073141203117
725,0,25752,4009513730586576
325,0,13393,3859331605047124
338,44,2529,3357828741853422
741,0,33044,3963702040225535
143,2,5313,3473807023312674
911,0,233152,4009042235954345
177,1,260098,4006860485494450
303,1,342658,4009098217252744
1872,8,1223950,3620524586324550
688,0,11452,4010121329471097
57,6,689,3389706190832537
1402,93,2217730,4009576117039529
455,75,9109239,4009126696680532
74,0,3077,3387771035327753
799,0,3340,4006495223286303
477,1,33442,4009115296825952
75,1,5820,3348959208879404
384,6,131245,3867432726780703
220,1,177632,4007751128307962
143,3,5313,3529412454603010
1053,0,87070,3973867028170621
1110,6,946122,4009849735947602
366,0,31883,4008790154733228
221,0,108332,4009771369356895
734,0,1248,3598535549277442
406,28,4237,3827268697013636
40,1,67511,3864806190548650
240,3,52707,4010276985181124
776,0,181925,4010163608333463
37,0,427,3424148694943455
55,0,4051,3538113354126048
281,0,19177,3999808689689931
223,1,22304,4010149809176418
169,0,27672,4001037079123684
280,9,159314,3534308339441704
50,0,4897,4004050771316551
1215,0,20983,3945362508678016
234,0,7800,3610867247501708
294,0,204534,4009778969898269
42,0,4935,3994646512235967
764,0,12618,4010236073927197
1258,0,7371409,4009092056398170
1178,0,27786,3836972542433507
275,0,243,3801449156592281
272,38,21395,4008450528158542
109,0,461,3569626665312560
899,4,6214,3627273661706166
2190,993,10950595,3523130364266130
450,0,4651973,4009554452571790
228,6,10033,3613785979839826
1414,2,349472,4009762171677235
489,0,788,3992429151015957
1982,1,97460,4010079038439639
371,0,102739,3984134583995451
348,0,1470727,4010251818274877
2003,0,42765,4006522977788851
1251,1,740659,4010243891494128
1357,0,305139,4010312380229911
1882,0,53365,3892094232318699
975,0,6562029,4010123595023431
177,0,260098,4004697398298448
1849,0,354694,3945245244165648
450,0,4651973,4009494155656809
327,1,204,3580025125124423
569,1,11107,4009167171109142
375,1,144234,4009876898228571
370,434,6836871,4010244268379337
333,0,102848,4007322571413439
182,959,124147,4001787167661108
17,0,5585010,3773255137157101
454,0,867,3378108617325651
117,0,2574843,4009558210374843
455,33,9109232,4009418703785542
77,1,4807,3912713568389246
856,1,63741,4004706496481195
1627,506,44901658,4009925552293813
1125,1,318140,4008695560499689
848,0,13480,3733622127755995
125,0,3201,4003710600789567
662,0,328939,3987387673940705
1958,1243,47865647,4009351351976557
234,0,35771,3844157179357935
108,0,446,3712989611459390
371,0,88103,4006837084658653
775,84,21021406,4009897018380550
901,6,281579,3953608012287454
551,4,51723,4006214356756705
376,0,1933,3877180285063987
524,3,379652,4010270189818414
57,0,3559,3826462975271545
433,1,110148,4009027849690672
377,0,228245,4009108137035182
1754,72,2241897,3992912889009971
1010,1,3542,3535474691581704
43,0,7533,3875330366532029
1360,242,3665504,4008843208531324
406,2,15922,4008767727093428
830,8,57933,3802543865692437
411,0,27934,3899626237006818
536,0,170617,4010322534671671
774,203,23753319,4010187050352688
108,0,42274,4006152628389251
225,0,556,3960306466206730
59,0,2921,3652450092896398
597,739,7569826,4009237354463523
124,0,8459,4008416009355380
1284,9,40871,4004515650293852
508,0,5527,3386099550654411
1882,0,53365,3887030037195482
468,0,6889,3994675314423237
263,1,11556,3690247826746884
874,4,1005204,4009920887626829
450,8,11468,4003048605082930
338,0,2529,3357828741853422
384,2,403641,4010243770268903
327,2,4200,4007583444293431
1029,30,1168825,4010127712973987
346,0,1689418,4010147166546565
432,0,4849,3855130372167116
106,0,1030,3591001375119338
2140,0,236736,3998516310829119
1378,0,6515,3927940586679103
55,5,2619,3599254847665677
652,0,2008441,4009852068324604
406,0,4237,3817422757124346
1365,90,2039889,4010179655707605
433,1,110148,4010232189459086
589,3,8597,3692347303277711
135,0,19741,4007316334358678
657,0,7728,3857190458568964
1357,0,305139,4009748921443180
145,0,19737,4010076957582121
671,0,79202,3918821842947716
112,1,1308,3350609298867570
646,2,274178,4010238174942685
205,0,1103,3441285522298912
634,0,2321,3740226025330336
883,3,63488,3838787614623452
69,10,4469,3748809475575299
1783,2,40736,4010164128621699
862,30,141264,4006888850937880
227,0,6314,3539857856657589
1282,0,1789,4008340046759010
299,2,7790,3989901185550963
146,0,3926,4007947233662899
338,0,2529,3377514728132191
1125,0,318140,4010138510172020
117,0,2574843,4007063807427586
687,0,11667,3719920808213698
3731,38,855728,3994982719154444
580,6,405589,4010292004026891
145,1,3766,3359635664959480
277,1,1297,3701724932270014
234,0,7800,3610107285753939
410,0,6759,3613667133990949
336,0,18107,3700318384422205
617,6,1213,3768371483063857
858,2,382997,4010298626917820
201,0,2318,3717411771477882
180,0,9015,3807536325089304
1956,1782,47858087,4010146029683190
508,0,5527,3386099219516479
357,0,1590,3614044646296675
775,0,21021381,3944192483195769
63,34,82847,4004532142299032
558,0,18534,3595292962279154
198,0,14665,3369611081078793
579,1,157010,4010142837609358
1954,12,8479186,4010103205771552
1987,0,1788544,4009937879509914
629,1,125892,3990933600970106
329,0,384556,4009254807268275
960,3,384818,4006842952684112
1138,0,3060250,3993128514083848
1846,1,18561,3694822860439620
1676,0,59569,3789504458287118
270,1,86455,3999291179254915
874,2,1005203,4010274467820000
1054,3,644222,4010294839400712
894,0,237685,3953684112690202
421,4,2190446,4009748502695525
66,0,31286,4001817249625956
182,0,4132,3918579298396174
21,0,528,3602818344787961
406,6,4237,3836362828609794
35,0,9016,3591289708293753
336,12,18107,3755060544225406
147,1,1006,3451271325431192
297,4,1128579,4009762343938134
1069,4,361322,4009379696605307
570,0,11302151,3558048624888378
143,0,30081,3658620741118415
77,0,4807,3983388543406398
338,1,734397,4005410593895196
454,0,9030,4009492050272825
2030,0,5193613,4010292335119323
460,0,75703,4000035731180510
496,0,42323,3998632715919368
1358,391,9006807,3788748493793198
596,0,9619,4006845070943866
153,0,2007,3908323839731397
651,3,633967,3661610134352179
1143,0,276058,4001072345591931
224,0,1506,3751113238961744
124,1,8459,4009909278769062
899,18,6214,3627278426181635
1660,0,28591,3524580016737222
468,0,6889,4010132843726469
343,0,11040,3943146541105664
280,0,136789,4010122676543308
858,1,382997,4009768387278832
936,0,50977,3974963042354023
34,0,222676,4009205171772877
378,0,3621,3682162089403808
254,34,99,3665132397305160
1184,0,2513644,4010276984452158
329,0,384556,4008361747580866
454,0,9030,4009205042667495
98,0,1965,3923864339651905
1737,48,1177424,4010164996729820
741,0,33044,4007382532710673
217,121,76174,3750400886476384
152,0,59871,4009758526481663
722,1,770,3532988169869991
515,10,205479,4010175435974553
768,0,4999,3985586379400645
102,2,2352,3633605781894665
380,0,1168192,4009514459794259
186,1,116465,4009736212408748
1054,3,7252,3529581983839947
1016,7,4077199,4009144585261809
646,2,274178,4009021139258620
378,0,3621,3686619024347015
1966,0,10419,3874213653828755
995,0,5644,3700741060989518
384,6,59586,3932652262289625
687,0,11667,3720288237470509
29,0,2306,3641752227311480
124,2,8459,4009106107471807
257,0,9811,3732368546214814
21,1,528,3675636566606843
617,1,1213,3727158096411295
608,9,34609,3775465753564333
356,3,1764842,4009764088844132
1012,0,139976,4009410269005447
410,1,6759,3810444579998717
182,0,4132,3736288848706933
737,401,25982148,3992537599342696
495,4,1661991,4010299633581252
899,21,6214,3627267148119096
33,187,1551166,3657888520165334
782,0,59055,3983294892638023
1584,0,36757,4008501800044989
159,0,4565,4002599806297274
2000,0,4024,3997160766575937
455,826,9109182,4010152824864018
1629,395,44974984,4010090757244448
1184,5,2513648,4010112383592962
207,1,71863,3983991105354870
166,0,920,3831566482633821
447,4,5396,3925392194726690
512,0,6365,3874286530158849
166,0,920,3821684240882256
1783,2,40736,4009839103471416
204,0,130258,4010231694762081
180,1,8168,3586237824869095
1629,455,44954882,4009080319777009
648,3,1010526,3585882521073564
513,0,48153,3875861297850504
93,0,7032,3991012256619091
1639,0,207521,4006587599274606
596,0,9619,4007275247037801
657,24,1745,3588756445398306
135,12,19741,3953690819979291
563,4,126302,4009590750578589
1627,14,44901834,3885197264748901
106,0,1030,3595966269825720
1068,0,133481,4009922968548992
843,0,8577,3814078176903628
925,1,55177,3988058158705642
319,0,90610,3835117027845797
1954,1316,47844477,4008372024599987
1155,0,455,4006208526967295
1028,137,530426,4009487927358015
109,0,461,3724675492192790
166,0,920,3821682114307753
106,1,3632,3906661041691272
4969,395,47882,3947981659380157
184,0,39822,3965902003203531
57,0,3559,3824588964747213
483,3,168,4000469074144279
817,0,1692,3532164454648631
341,0,1866,3555105230150996
768,0,4999,3985834292253192
1291,1,5525,3690269943990569
575,0,5732,4009933513374849
859,0,124036,3998542253109554
109,13,2647,3687957439707045
2487,195,7238214,4008405197307148
617,2,1213,3758969565060131
1216,1,20251,3798945559846947
1126,505,6249200,3945668764540170
1110,4,946112,4010243598517750
468,3,67133,4009054898215979
319,0,4891,3685432564547120
231,0,17809,3855466184733135
1126,56,6250163,4009899497083894
1020,3,163026,4009823999699747
1414,17,349472,4009473242351625
662,0,328939,3968935864972639
536,1,170617,4010239487536104
170,0,91638,4009039249946856
309,9,333009,3891284785460932
211,0,1999,3362538991572909
617,13,1213,3758814002627970
1054,3,644222,4010321452158879
43,1,13724,4005061354986180
69,4,4469,3747722164753462
1178,0,27786,3863084324374248
275,0,243,3806890712727348
126,0,11140,3828707573385088
713,2,195999,4009008169783821
137,0,49405,4009760284654795
78,212,3563090,3361078143338587
774,0,5784,3919876538732886
143,0,30081,3643790004341798
866,0,79943,4008697883588606
362,0,2903,4006195599182994
1896,3,62628,4008732352799539
39,3,10,3978257512714255
385,2,3320,3565623294491023
1418,4,1416270,4010220289636409
2450,2,5901613,4010291081224885
506,5,2864,3997998684364676
223,2,22304,4009403692621509
782,0,59055,4000021638409085
911,0,233152,4008760080519048
1987,0,1788544,4009832195376755
221,4,94819,3793538175014376
1143,0,17602,4008766242190551
211,0,58729,4004347056811286
1159,10,6628,3786277188535691
1520,13,1312000,4009075979773553
1512,2,2865929,4009878579750754
457,8,1688,4009878010401948
960,0,384818,4006949832076377
276,0,1694,3585800161526002
782,0,59055,3983420709142331
1055,0,98283,4009863178720497
43,0,200,3663822197751975
106,385,1930930,3984079356959705
808,20,6135,4004685176323123
43,0,13724,4007588976826855
57,0,3559,3826462916818350
671,0,79202,3897436387216722
44,0,13865,4009055838270631
366,1,31883,4010235301891554
117,2,1850,3826482947934310
170,0,91638,4006576173591984
180,0,1900,3843402037014814
180,25,9015,3814829292291091
629,0,125892,3993457066069820
839,0,84241,4010165193926042
1902,0,5122,4001159112919376
1276,0,191762,4005045009592407
120,11,114,3740601826220487
173,0,591,3530344043041085
1020,0,163026,4010215327831241
1956,1199,47848471,4009423619729186
158,1,122060,4010216112048537
646,3,274178,4009383225053058
294,0,204536,4009481396050993
327,0,4200,4009751681337686
270,0,9728,3527832237812890
59,2,2921,3647571924659388
1020,0,163026,4009907013381809
2076,29,2813587,3732364905153297
930,0,268910,4010206231415555
182,0,4132,3918485036390695
422,2,38797,3982209578923830
518,4,10717,4003082075267355
438,122,6338,3533289664856281
920,29,1655123,4010277000796887
790,0,13557,3955427148133830
60,0,19064,3999696781470341
69,3,4469,3720879122883095
1966,0,10419,3850318020621078
173,2,7612,4008675788422381
737,0,25995044,3643777887305475
775,98,21026014,4008398397706083
851,1248,28743,3675841089276901
253,1833,1764354,4010100596910713
263,0,11556,3808746247677962
1402,54,2217730,4010159958880314
84,0,1217,3433727256480348
775,0,21021381,3944183804879250
317,0,4794,3821454426687269
985,4,3229834,4010130611736869
227,177,20499,3723629457857640
62,0,828,3995007980992676
468,0,6889,4010118088137232
599,16,941565,4010304721268559
3608,0,33843,3830872669658353
52,0,8265,3746675925014685
143,0,5313,3462657586054714
117,0,1850,3833720714785797
108,4,42274,4007303167967583
432,1,4849,3857297707509793
630,3,126926,3855407661336207
483,0,187688,4005432340666734
1291,0,5525,3685154037670654
375,2,144234,4010187327297346
288,4,171806,4009490254518573
361,0,45023,4002637223940010
800,0,417612,4009771633713372
76,0,9015,3527071701989133
353,1,17076,4009145047008891
277,0,1297,3700013224294406
231,0,17809,3861557480500578
1145,0,135177,4009952345128439
371,0,88103,3977158601464447
106,0,1030,3593549708810136
1766,0,4090,3817446957722293
186,0,11768,4006870379585827
125,0,319960,3999320540034929
406,0,4237,3855464150397822
109,0,461,3720652085154672
371,2,2682,3877539531701987
515,0,9064,3958333348362507
2030,14,5199356,4008266725594679
332,0,110246,3492341295945667
442,1,26390,3645715966636960
427,0,10301,3727125108415036
180,0,9015,3797471433641781
115,4,110,4008787481945298
55,0,2619,3750393316372956
125,1,319960,4009112562534857
519,0,4513,3786256540182574
784,0,10874,3847064385366959
3921,255,13394887,3944254482720071
1639,6,207521,4009195961115397
77,0,69004,3816214180858909
212,1,51020,4010276733308293
1069,1,15169,3629442721590722
102,0,2352,3552051886143174
158,1,122062,4009934485734869
768,0,4999,3994188590663345
370,0,25719,3885483844908029
774,128,23753312,4010291961987414
578,123,9530488,4008645928244218
336,0,18107,3663735815802294
594,0,11091,3912714172567183
589,0,8597,3839089055288556
774,1036,23753311,4010295485144178
1074,0,60528,4009477047301948
1956,1115,47858200,4009351351976557
152,0,59871,4010119904272330
312,0,480770,3958661161964481
230,0,621045,4010203839953036
248,10,2459,3477139934040211
768,0,4999,3994266810808864
184,0,20918,3945338945348243
433,1,110148,4010215625865539
1125,0,318140,4008747556536793
147,0,3615,3651429766005593
693,0,7745,3999393919643229
228,4,10033,3612788758722655
1334,0,15221,3782902107680615
433,0,110148,4008418413561724
308,0,5559,4001054557387759
962,107,2164106,4009763606052225
52,1,8265,3773624932202652
94,0,1431,3908017814330405
1966,2,10419,3919025283347087
451,2,47160,4002500568683043
1357,1,305139,4009793867305582
775,194,21021409,4010110558157421
84,3,1217,3550995600748306
768,0,4999,4005076576488333
145,0,19737,4009960347659998
178,1,6262,4003620909533043
1159,15,3683765,3995346230789774
810,3,595893,4007254724109817
193,0,6258184,3930047339200397
329,1,1430890,3919441790762087
218,0,2266,3983311526812658
73,0,9573,3952873857212604
1203,0,12336,3909228512881925
629,0,125892,3971986818240074
439,3,501909,4010260597590426
866,0,79943,4010223263699891
1900,1,458612,4008351568665355
457,0,10993,3997479362559734
1159,11,6628,3778579516766488
77,0,69004,3804831439807477
646,27,274178,4009019632544206
896,2,133710,4008132999554724
991,0,10335,3805465483943617
180,0,9015,3800057042037142
2732,28,2909158,4008994975069555
339,3,10193,3750738909752312
1954,811,47844413,3982908907334909
470,0,236259,3474354501672424
242,0,8183,4008664400927347
662,0,328939,3936417916739652
1172,0,958231,4009363398168270
221,0,352029,4003670675354083
741,0,33044,3985463754468498
683,1,550368,4009986013416893
1935,2,1385675,4010124186540207
1371,1,206000,4010137935052227
95,0,1913,3546665790809462
50,0,4897,4002618470982984
706,1,236674,4009824809006070
371,0,88103,4005803419430601
211,0,58729,4008702179143812
236,6,4471,3593461242658623
1058,0,277201,4008312829616272
938,1,7096,3899983721682470
77,0,4807,3923940445979275
1125,0,318140,4007333149904324
108,5,42274,4005908595991716
693,0,7745,3979073035991031
398,2,37680,3974313201530406
808,0,6135,4004685360485903
694,71,13558,3892556914308594
1189,0,76472,4009774645719134
2002,6,30814,3832273495426362
145,0,19737,4009959395556276
1033,55,23915152,4009813933586776
1900,0,458612,4002171349778965
607,0,56842,4007964900290135
1886,1,236239,4008322711312458
1159,0,6628,3797088825103908
73,0,9573,3942820978699418
1889,2,1389364,4009403671260468
775,96,23773651,4010148000817800
588,8,157080,4002160531833025
50,0,4897,4006171540990347
634,0,2321,3743121525093933
2006,11,157850,4009489562495501
688,1,11452,4009762008093425
158,2,122065,4008873235233569
137,2,49405,4008634772057215
446,1,37959,4005067700594495
275,0,243,3803258021274985
1208,0,4710,4005781735307487
776,0,181926,4009894510108944
192,1,855244,4009937242211399
117,1,2574843,4006650420962082
620,0,28060,3986216745859289
356,0,56789,3692366005000646
182,0,8128,3551499462369654
343,1,11040,3936640210429552
243,0,100409,3933317927931820
731,0,143993,3944189240522938
756,0,29815,3972160353781231
184,0,20918,3946422942512538
446,0,37959,4005063259520299
524,16,379652,4009798834065278
810,0,595880,4008759720568062
3241,29,939371,3893142153896144
1220,4,1548,3638311576577097
901,16,281579,3947902483174004
191,4,46229,4006993444342182
421,5,2190443,4010125989353078
1070,17,13242,3694660935466690
299,1,12557,3923516388525985
91,0,6286,4009767552166094
563,0,126302,4009818836555324
1676,0,59569,3789409402584529
76,0,9015,3524164319272078
332,1,110246,3502490890441378
95,0,1913,3566224224655005
843,2,155100,4009431513517532
906,0,406301,4008759770454796
1433,0,13364,3990213934283245
720,0,2004795,4009461666116800
77,9,223,3563018883706893
356,2,85152,4008734814574167
560,0,52869,3740856009417602
741,0,33044,3976034568892335
139,1,20447,3790603953197046
693,0,130267,4006858207805909
883,1,63488,3841265667576114
280,2,136788,4010238489666563
1418,27,1416270,4010329518263009
468,0,10836,4009869315101701
693,0,7745,3981628982091687
1399,0,1910669,3587573467422567
66,0,31286,4010207635930323
1171,1,88913,3948521222342309
866,0,79943,4010193936916028
180,0,8168,3593730311559018
1833,9,331659,4010287050579726
299,0,3254,3981880774937904
189,0,59653,3908328616731292
59,2,2921,3641570240693051
1557,213,1960297,3532466746499509
975,142,6562003,4010300136630129
1921,0,72025,4009765153327087
76,0,9015,3531049017572081
628,1,33866,3958390709164258
108,0,480799,3925661763151258
580,0,405589,4010239416122357
211,8,1185785,4009461612422312
531,0,2126,3580755370552732
450,0,11468,4010110311154899
303,0,16212,3979019836345076
395,65,2025791,4010133534609726
43,0,200,3622016617577679
468,0,10836,4009831801126628
31,0,3113,3701559227211721
125,0,319960,4001200426552922
14,2,752278,3834812017778277
371,0,88103,3951797339153476
2076,0,2796275,4009893457471392
425,0,20310,4006520339053713
713,2,195999,4009008099189672
207,0,106359,4006865401267194
77,5,69004,3807357828426019
1012,3,139976,4010095790742755
276,0,1694,3585061683628574
495,27,1661992,4009922141796261
353,0,17076,4009498878216332
316,0,88266,4009039585243123
1884,3,12773,3795376282789236
117,0,1850,3818867249387389
639,0,454308,4004798875921990
1629,420,44964287,4005197602645047
119,0,4038,3475099137450276
1956,0,47862189,3706996081524102
1956,803,47858107,4010105173641079
551,3,51723,4009777635602761
1215,0,20983,3946401710295217
902,1,552844,4010151629042959
560,0,52869,3735793023220907
1567,0,3549295,3682113578272935
2001,0,2914,3649007454970988
1892,49,3447,4009212704706542
331,0,1551,3440273256479172
1053,1,87070,3995019691832495
143,0,30081,3633275773665458
1208,0,4710,3783698174148838
519,0,161,3591699454208615
676,16,24325,3740149898762261
340,0,108215,3991017672270444
1631,195,45000980,3794164812088192
1357,2,305139,4009856551342024
153,0,2007,3880872988081937
1409,0,8963184,4010282555155042
2000,2,184403,3879394835827892
93,0,7032,3981612633307517
515,5,9064,3869186898503173
422,3,38797,3993812449910424
338,0,734397,4005299687697696
286,0,3037,3697476563283078
657,0,7728,3836661764673555
938,2,7096,3892416577199792
700,0,6007,3646287696364525
294,0,204533,4009854563678618
1987,299,1797665,4008410439318243
596,0,9619,4010201457330083
224,1,38302,4008635501211022
180,0,1900,3843515869587149
1054,0,7252,3535744871779473
378,0,143870,4010158801813932
137,0,49405,4008682264282658
293,1,178785,4009417160947573
1956,1347,47848912,4005989130617693
843,0,8577,3842378144164357
1512,0,2865925,4009071029284100
746,1,28020,3980248200112202
146,9,883,3596015150062685
1889,2,1389364,4010139058599893
316,6,88267,4008666003047296
144,0,73333,4007935417530636
477,0,33442,4006508990237530
178,0,3109,3988728848473471
1766,0,4090,3828093145964776
843,0,8577,3887994270136063
116,0,167181,4009854274568205
35,0,9016,3593075500585634
634,3,2321,3768475392279022
950,2,1122627,4009939129732842
116,0,167181,4008794042123068
914,407,4023151,4010117798616696
174,0,14607,3638414056283801
236,1,4471,3680027713784498
883,1,63488,3834439278303498
139,1,20447,3484687961835494
579,3,157010,4010145463218030
117,1,1850,3846412707920232
512,1,6365,3856519776631619
77,0,4807,3948152552117858
299,2,7790,3971904903839215
224,1,1506,3574732194407540
569,1,11107,4007421707876959
181,1,1136725,4009912898674656
211,0,58729,4000000600401905
234,0,35771,3816266974476349
228,6,885,3652451565159204
1639,0,207521,4007663773778387
905,0,110578,4008677381254342
810,0,595876,4010146860689471
848,0,13480,3776138747226094
607,0,56842,4010140955330823
713,0,195999,4009007952283546
144,2,73334,4007327646585221
146,2,3926,4006573095101083
422,1,38797,3994899315469858
501,5,1850178,4010281825226236
1110,1256,420253,3971414342569973
77,1,69004,3802670810796552
1461,132,696475,3903621970430372
2482,641,18472769,3689548124899071
292,292,789630,3842103262155744
588,2,157080,4004310490736100
246,0,16502,3821794660421829
620,36,88404,4009881214642763
190,163,5731,3606772550375987
1663,921,20091836,4010090387930969
2140,11,236737,4008432719464392
693,0,130267,4009071033479993
181,2,1136725,4009907932554729
1611,3,24736,4009847715004381
169,0,27672,4007235496979858
608,294,4837468,3885467893934160
1189,1,76472,4009039903544717
190,0,5731,3599174178487214
1500,3,10404,3895982569715110
662,0,328939,3949808056746235
1615,0,1469830,4010080690988193
111,0,2256,3758260970234120
2489,0,7259066,3647134589237100
494,0,85278,3985967369145462
129,0,3435,3711877202812591
350,2,79824,4001603470221363
1058,0,277201,4009773081075596
593,1,21458,4008804255171097
1889,1,1389364,4010126618677107
1418,18,1416273,4010162018816369
1754,28,2248206,4010178838346433
370,0,6810728,4010326561136761
1982,0,97460,4007572106860125
1902,0,5122,3912298517191074
1900,2,458612,3996810169808927
901,33,281579,3948240196424888
272,11,21395,4008102363523107
87,0,3266,3666654309117564
170,0,91638,4006524545751336
47,0,398,3578204322998082
207,0,1618,3374859225130257
108,0,446,3669847847901398
1418,0,1416273,4010160298970319
129,0,3435,3745966001338872
1664,15,20100786,3976817386451354
1159,2,6628,3787001511465951
227,0,6314,3539847861771938
607,356,36775221,4005933648264361
515,2,9064,3938361905723604
143,0,30081,3648234326700049
519,0,4513,3786231450052667
1849,0,354694,3995428720125762
1371,4,205999,4006505861213454
43,0,7533,3955565171000671
95,2,1913,3560783583425565
129,1,3435,3697050359311814
774,0,5784,3922413035209685
563,2,126302,4009741270739982
129,0,3435,3703184130149051
1409,0,8966703,4006119619500255
775,0,21021402,4009791196209235
434,3,321877,4010107962367831
1987,2,1788528,4010219870866418
1611,0,24736,4007310991123639
129,0,3435,3672392234344677
1012,1,139976,4009141221466995
277,0,1297,3702831230393178
1955,1348,47846131,3996028116315577
356,0,1764842,4010138573176188
936,0,50977,3977212661281614
270,1,9728,3524979046218768
147,0,3615,3657087836214482
187,0,8454,3570708859270567
1629,376,44976595,3949239052550851
1234,1,337163,4004319957684228
1896,0,62628,4006568762965958
1203,0,12336,3913487006445073
378,1,258684,4009418209234515
706,0,236674,4010174861494580
326,1385,6518788,4010205157360812
180,0,1900,3843159224707830
248,0,2459,3444169006046117
35,0,9016,3591289343356047
628,0,33866,3959113693789150
303,1,342658,4010136811107006
113,0,35716,3952904245282116
3,4,21520,3618819731549561
570,14,11281070,4010231409176268
173,0,7612,4004690172157643
902,3,552844,4009933969584468
596,1,9619,4009380342433328
2488,0,7246763,4000766295815609
892,10,176159,4010167143529270
840,1,118576,4005486787252446
221,13,94819,3790599674874295
370,118,6836888,4009894463867052
1378,1,6515,3918423387796996
43,0,200,3663837347271253
147,1,3615,3651826010436936
138,0,7627,4004759323266665
513,0,48153,3876857868461240
563,3,126303,4010109031608948
866,0,79943,4009549554187590
808,1,6135,4010193257821018
143,1,5313,3451454516204014
3921,194,13389589,4010209036232501
374,0,2181795,3947976399429075
1159,8,6628,3778175873939023
133,0,7365,3344433844842952
607,1,8418,3585399882931265
98,0,5393,3678911735230338
156,0,29018,4009046509530178
327,0,4200,4006854037848275
1020,1,163026,4010133430204345
180,1,9015,3796696188183001
418,0,4835681,4010153488130080
1664,180,20100021,3861896216218403
224,0,38302,4009819973216180
1276,1,191769,3963103094041240
681,0,6398,3651384651934700
344,0,3364,3883351532364792
23,1043,2802878,3657205758876978
950,1,1122623,4010282555158485
700,0,6007,3656901374303130
1234,0,337163,4007222914743050
1054,2,2033504,4010288640394151
940,5,389421,4009048326291444
1894,174,34194887,3898584883415576
66,274,252636,3899371328537796
2004,0,3227,4001605981932604
299,0,7790,3967833006554063
5000,394,7545431,3945669566242979
208,1595,125014,4009382716701011
72,72,39,4009114453616185
883,3,136432,4010177579938077
493,0,2653,3969516050182606
240,4,52707,4009771151170757
206,2,1476,3602949790447939
171,63,1824587,4010254335830767
1846,0,18561,3695217901066229
34,2,604,3741370655251957
551,16,1815885,4010276985180799
198,0,14665,3364005112530146
1125,0,318140,4007309136793485
571,1,173584,3956491440097177
256,0,100997,4009411724997869
406,2,4237,3822218163479408
1305,4,221736,4006851484280991
57,0,3559,3825352789249701
370,54,6836887,4009955764190037
972,1,240959,4010203361637515
191,0,82112,4009487109714422
216,0,12951,3569226650337001
1029,19,5820358,4002228627045311
108,0,446,3601841931662969
1900,1,458612,4007673546361739
378,0,3621,3682166258998715
341,1,1866,3548811810748702
303,0,342658,4010167009725508
976,0,72507,3993805629734189
1896,0,62628,4007635076101102
90,0,22745596,3756469037694700
418,1,137282,4009849438412825
465,1775,27458568,4008168466150722
617,10,1213,3737675477805853
1013,8,8342,3652459618297221
327,1,552291,4009779049922896
408,1,87654,3986291219442486
186,0,11768,4008756813558974
452,0,11117,3999638043843453
343,4,11040,3986235477198393
597,1619,7569976,4010122029633887
1668,0,8137233,4010152732154646
961,129,22556581,3890923517326292
289,0,16623,4006127367121000
468,16,6889,4009018664646015
338,2,2529,3392358835818211
352,0,33968,3928309140677316
329,0,1430890,3919441828193937
599,2,941568,4009149275146738
1276,0,191762,4001421315486977
1172,1,958231,4009532743370283
629,3,125892,3967109505929706
348,0,1474343,3654004712065891
348,0,1474357,3643782383764620
277,0,1297,3700986998542305
273,1,28027,3589143579972337
252,0,2996,3546990862440061
348,30,2165096,4010292700332276
512,0,6365,3818437434854209
243,0,100409,3935676170528008
1896,1,62628,4005110143701587
112,2,1308,3428142541116938
0,0,0,3492988346829478
1215,2,20983,3947779916759753
603,0,16185,3958027016605890
950,1,1122638,4009777413760468
410,2,52910,4008314239035476
201,0,2318,3692388910196254
169,0,27672,4001904033297617
262,1816,622,3984403527286666
77,0,4807,3922501572329004
303,0,342658,4009484260969862
63,1,82847,4005550360415391
309,14,333009,3895680781419286
741,0,33044,3996464055671108
1982,1,97460,4009380612102013
762,0,20253,4007170444440253
442,1,26390,3623465334954831
1010,1,3542,3539388820120661
960,0,384818,4005870046135873
224,0,1506,3555658873649937
1500,1,10404,3899992919557642
790,0,13557,3956502148533434
535,2,63406,4009822649243084
2001,396,28153205,4010332420374904
1954,0,8479186,4009949249978548
358,21,1200476,4009733901970620
2083,26,297356,4010201998488996
116,0,167181,4009809097825221
460,0,75703,3999281532858813
